777;Achillea millefolium;Gewoehnliche Schafgarbe;0.15234823401880412;0.04230960981321613;0.006224682475921874;3.297016251333298E-4;0.02243863869223606;0.0165791197235371;0.0027374997414447186;1.2260599449067812E-4;0.001154072962054612;5.137043640940661E-4;1.4606604931138048E-4;6.511035750203076E-5;3.15675483194696E-5;2.6928122155610698E-6;1.868663236477055E-6;2.7028433455692025E-6;0.010211148754050721;0.02241390846286294;0.0065004506412028535;2.7848169090173087E-4;0.02739412599846022;0.10606933893518007;0.034412437528917074;9.164076098747087E-4;0.006867885897410267;0.02089736711541552;0.0145342985789093;6.856588106337481E-4;1.5848418362658537E-4;7.76349665172618E-5;4.8883982843163835E-5;4.143553777066371E-5;4.835378405407689E-4;0.0016420899027970394;0.0018149883495987066;2.3444009874720603E-4;0.002263536575237357;0.012306416759130516;0.02312520181950257;0.002150954184344022;0.005805781369958906;0.02788386185842204;0.13995595433046135;0.016845126373408046;0.001120995926515881;0.0019976459771277504;0.008195374852113007;0.007876160079258593;8.411422659133676E-6;4.3864679067212664E-5;9.432562674782564E-5;1.3871066132606306E-4;2.451677907391839E-5;1.1401284054966002E-4;5.91971011992128E-4;4.3500121950724774E-4;3.3156917024047426E-4;0.0011219410773189733;0.009275042922584393;0.007685736208397282;7.426617998139617E-4;0.0015924779331757928;0.016159880070685414;0.2114219839002568
3183;Agrimonia eupatoria;Gemeiner Odermennig;0.07237906588946272;0.08737744932615381;0.032534748801501034;0.004844823109389913;0.008645266155545325;0.022749670521380973;0.011758331366466498;0.0025863065666350644;7.297748475227326E-4;9.792868237106039E-4;9.131717090701699E-4;8.224264797758212E-5;5.186016710929754E-5;5.884956190658002E-6;5.006386176484447E-6;4.0636325699442234E-6;0.006334565966217068;0.015241217491444383;0.010940636210595453;0.004139887248709472;0.009870060806881827;0.053685726639020916;0.0662891229175069;0.02657812541089715;0.003343656535423051;0.012688863380572648;0.027293685319329446;0.011816982438646581;5.913161360531356E-4;4.490825975710642E-4;5.30088570988522E-4;2.3150904441606362E-4;0.003429613156167185;0.00235060589716064;0.0012973092249541443;0.001286545405451556;0.0064335732075604226;0.00867149257035952;0.016049111584000266;0.011982020714240586;0.025547883962584454;0.021840868374868493;0.0512269698143451;0.0703139594174197;0.0016669632719592674;0.0041219912574584835;0.0067762631341027856;0.020455843203925628;9.78502062619814E-4;1.1521848788550329E-4;1.0773318697655455E-4;1.8077232186809234E-4;0.0012820861648518034;6.975349959792193E-4;9.714620024869397E-4;7.615703965475891E-4;0.010284846440272916;0.005545855126597974;0.004277633155707855;0.009963529705149887;0.059043568298776036;0.04341585961885014;0.02229642301797567;0.09095491119975932
5343;Ajuga reptans;Kriechender Guensel;0.11263003825416781;0.044855716750337345;0.0191449126422375;0.006396887443502416;0.035644297127735196;0.01668090742621925;0.002654660796924323;0.0011926629392437333;0.004421280337409105;0.002311413863823341;2.2134365649135679E-4;1.3200807502936651E-5;2.4377990445577988E-5;3.5697426081592585E-4;7.623983736557314E-7;2.6075569312368185E-7;0.00885909853476345;0.015911378406475687;0.014466316745463491;0.00918017976400934;0.02846690611787192;0.05259705881507532;0.02965156281217687;0.012786299783103864;0.0226437551979196;0.03549597258121432;0.010732951395084083;0.0016896395282622494;0.0019117474534010757;0.004798370396318621;0.0010283630314431957;1.8430132084316039E-4;6.168117178558763E-4;0.0019453491554937176;0.004208264236784284;0.005326364319489502;0.0018751785562330539;0.013143416036597213;0.022134070613937327;0.017567466723762113;0.009326571467134755;0.033386974332350536;0.053393336464572554;0.02180087777036258;0.006893967896902523;0.022581919570083535;0.030726882611479562;0.006436821640969765;8.159412684015248E-5;2.309540345581268E-4;7.097080919064854E-4;0.0027020883546388552;2.4505524623094545E-4;0.0011974093513592117;0.0030819307440350463;0.011604172690043244;4.3022942665660834E-4;0.0025469275497080755;0.017186246063203174;0.034482837686474366;0.0038502951393685437;0.011734507403317029;0.04378108665952643;0.11781708498377595
512;Alliaria petiolata;Knoblauchhederich;0.12357288320975529;0.06523573528479487;0.010937216083329343;2.927618707340304E-4;0.022621222592801967;0.01653403123752262;0.002766431696643148;6.712088000687458E-5;0.0018465572886180893;0.001044017999010889;2.34845940050869E-4;1.4266418167981863E-5;0.0;1.0850694444444445E-8;0.0;1.04470922302427E-6;0.0065044592555565;0.021131800014771506;0.009696190535741896;2.904375084765954E-4;0.04036475757670405;0.08813480159073972;0.04263928850156402;0.0015803093193198711;0.009884657918925337;0.017669154884522628;0.013227022877680635;5.114796085029363E-4;2.4948216440022865E-5;6.512763889710391E-5;1.8854953514525573E-5;4.092691535282491E-6;3.419817057890731E-4;0.0028306051143544755;0.004264915269616713;3.7238597577222255E-4;0.002268437861457449;0.006918732467449784;0.02022255910518418;0.003453905145431206;0.016962255279892757;0.03781476876614016;0.11426139362437547;0.021724901831903783;0.0015856353000815806;0.0021372626972574137;0.012002168428125426;0.006045486827663275;2.9107313287409277E-6;2.4053626384844104E-5;2.9415789637305507E-4;9.728945694620175E-5;1.2062503669637436E-5;6.0167099874266404E-5;0.0013690550315418142;0.0017018985113227377;5.831013785447562E-4;8.680368456795745E-4;0.005120176094424574;0.01178879125474411;0.002653524859915436;0.003154948963234438;0.020619124690979217;0.20152777650029555
1639;Amaranthus retroflexus;Zurueckgekruemmter Amarant;0.1566734714384174;0.055162998970671576;0.003022960608089094;7.691964915537259E-4;0.0157839378740365;0.01570390680822519;0.0014284394220293705;2.6912486110124666E-4;2.7029034701401896E-5;8.8575779197512E-6;6.715244668000988E-6;9.383750347198762E-6;0.0;0.0;0.0;1.4662109917498067E-8;0.009031402848078088;0.01609805016671495;0.0037476095786098057;3.3151233874932273E-5;0.04128404895935304;0.09359590905242363;0.04298779665142055;0.0017494348526238823;0.006455940578660261;0.01484062980326384;0.016909112961912793;0.0011328894325678587;1.2459241486957574E-5;4.6935890134572554E-5;2.8452441911942584E-5;1.6909796407942122E-6;2.2520604627471134E-4;8.211324123285919E-4;3.9305048533691024E-4;2.85526177202064E-6;0.002507798880068689;0.012275455378953146;0.019338112597405935;0.003496339188377469;0.009334913453209158;0.03298991399789936;0.10275716591530483;0.03166632721125288;0.0015367637607614775;0.004127997063219228;0.018028167613680784;0.014038485607273133;5.109501581819837E-6;2.3342049321474603E-4;5.949195145408373E-6;2.0552064451746882E-7;7.948471835831127E-5;5.853437670747132E-4;0.0010313184936727418;4.067613326183923E-4;2.8752191865076825E-4;0.0017165015225238743;0.014413499583106735;0.01734060083466643;0.0012945054927444716;0.003785648682015;0.028405193375974868;0.18004769927834063
4126;Anagallis arvensis;Roter Gauchheil;0.12624953255386676;0.050922562365910355;0.002470905462050305;1.101747803435428E-4;0.026758362231475197;0.024847863695865346;0.004220986734477176;3.399747000097353E-4;0.0021440989106022894;0.002429801701434187;0.002105091844519277;1.5740653013437362E-4;1.662541536834402E-5;5.991677414492765E-5;7.235605254370144E-5;9.104527853604185E-5;0.007700704256022216;0.01791391112326168;0.00396410965877017;9.979294344438851E-5;0.02020050475002104;0.07404511505398562;0.031038505452283132;0.001308789500641298;0.010376587872118734;0.032545438053401904;0.03183773544041981;0.0073026598278158866;8.862922857359702E-4;0.003252634894972471;0.006382637583455453;0.005722229446433041;0.005800665252086667;0.0052029964782160125;0.002649695211642969;0.001495867041301882;0.0025256552837349968;0.011937946910313803;0.01694895253768319;0.004142085169143997;0.003988349474518993;0.014940389115497967;0.05880506478697937;0.021578058584597118;0.0013367516517915948;0.0039489052664267825;0.03182492775101105;0.06476885264601193;0.0101075340118649;0.005691235149065339;0.002713010613544682;0.0021034948817508486;0.004804256409178171;0.01214886202917247;0.011912345154649177;0.003057124887057781;0.0010431075553890973;0.007734980727297064;0.03339736352292022;0.02295254046327394;0.0010717913494703165;0.0023681322414577503;0.013657694337255551;0.11576701033163003
1134;Anaphalis margaritacea;Gewoehnliches Perlpfoetchen;0.15168366365413669;0.04524832052416153;8.423992548098929E-4;3.3874292717704895E-7;0.02050182956239853;0.0155371331391605;8.845592005664753E-4;6.793771048252682E-7;0.0016431939521527124;0.0016064715248554342;3.3609579243643284E-4;7.122784200817897E-7;1.6055237454458908E-6;8.867926255469509E-7;9.578014082281849E-8;1.2132303252258003E-8;0.010195181957150875;0.024104928744834754;0.0026422008056207055;1.315291615056107E-6;0.026528470942880397;0.13467579760066328;0.028185687665725857;6.163693654407277E-5;0.0047960373206489965;0.014059134400301591;0.015139098477831455;1.517496197236787E-4;3.2903289532459145E-5;3.125260618179435E-5;6.403987929872066E-5;1.0217155768373834E-6;6.631360363297081E-4;0.002506040404565758;0.002073774488326136;2.6678630945168892E-6;0.0025805471472927816;0.011091584568755862;0.017540385415242592;2.647982552793348E-4;0.004934416633658854;0.018654450806633204;0.15635854993721168;0.018023590036655875;5.374408034813128E-4;4.458260406452573E-4;0.006785197854239725;0.00900511382313014;2.996391359307505E-6;2.7205372231302626E-5;2.9145741492197977E-5;1.2132303252258003E-8;1.1620096633882784E-4;7.56763052205949E-5;1.2576108632501824E-4;2.4763822819578968E-5;0.001805947592819;0.0014013877234092858;0.007860002349074238;0.005413324588035624;0.0014216060946686667;9.938829067515792E-4;0.014397325722491128;0.21587878660404167
4632;Anchusa arvensis;Ackerkrummhals;0.15106907486280724;0.039097513750971036;0.007717118736282892;0.008187182934320036;0.020002617386136918;0.009066046487486313;0.0014935105358639276;0.007020016777912357;5.678666573417599E-4;1.768246948618962E-4;1.2027365337032296E-5;6.239392137832363E-4;1.5107621647761417E-4;3.9896569864538146E-5;3.583542443377405E-6;1.3469584560559222E-4;0.010329222516263266;0.017469690000813026;0.004801716305922929;0.0018364694639391086;0.0385627391611226;0.0877232680343997;0.02564405141234272;0.012479005210802583;0.008961223155554197;0.021176757204794443;0.00875797478528807;0.010851470438525784;5.298621127168338E-4;9.946508923561852E-4;6.35486781233354E-4;0.0021482292642393173;8.447605184142808E-4;0.0020021611536972517;0.0017818048461485535;4.7830384152447935E-4;0.002020142578680492;0.017312698696669203;0.017896104819474203;0.004279938986803488;0.007033483834183566;0.043660959821500436;0.08943964223376767;0.022112067229769605;0.0014190790679428653;0.005319473249935966;0.01739922793352563;0.017609230098151976;4.341526999903278E-4;4.750342123174582E-4;3.940503747955787E-4;2.0403423124431663E-4;1.2705514120321773E-4;0.0015710213635114385;0.0030472516788314008;0.001153657297313432;1.507898226456713E-4;0.0023178181766129926;0.021694067338787933;0.013580345293711797;9.028259302994734E-4;0.004925816552043007;0.052349937402964335;0.14779825525572807
4643;Anchusa officinalis;Gemeine Hundszunge;0.0930023106345429;0.024560149468387246;0.015237967346053897;0.023621555273216938;0.05880916850880275;0.01708229553307523;0.0030286090396288248;0.0011819100816455605;0.005457256382335579;0.0020921075950538367;3.7830640451106057E-4;6.892729568847113E-5;4.495357461625832E-4;1.87321993272628E-5;6.531225175060257E-7;5.954632211017733E-7;0.0063930043449756885;0.009782511096312323;0.010876632065169946;0.018697816268678395;0.034957239120884165;0.05666757937742055;0.019528993651172256;0.008627368568632698;0.020628512343639778;0.045124098980139936;0.012572237688025543;0.0024659019173094644;0.0015387278512589899;0.002269260368776507;7.692406796560443E-4;1.4115685985671827E-4;8.039048399897362E-4;0.0011434470956422991;0.004737353261471559;0.018011597004110435;0.002853448371001856;0.009749169468643609;0.013175841802373653;0.014081758014339406;0.0063072911103509675;0.04368587386983582;0.057517585192418466;0.014465455397849627;0.0057546834664701394;0.020309070354079122;0.03420796819513157;0.005321070330619145;1.2803649353167431E-4;1.56946049731709E-4;0.0014838134469525109;0.013041869837499215;3.590662294341673E-4;0.0011525340465541104;0.002144917249947043;0.011127619728115556;3.335102047308395E-4;0.0043037760105614905;0.016739523418761722;0.019136106337194002;0.005655494393826972;0.013548669906249722;0.06306855919645216;0.09946367840004995
6071;Anemone nemorosa;Buschwindroeschen;0.15421808776738338;0.04480764125033247;0.0038921801691672365;1.7087206403967927E-4;0.025879398754361172;0.014414294475211333;6.091265595514809E-4;1.0677352244738508E-4;8.036931918146727E-4;3.480629080648267E-4;7.606933344350156E-7;1.4791970388169504E-6;0.0;0.0;0.0;2.161491962929033E-6;0.008797265554708911;0.026249861213658448;0.004073924491959608;5.387021759366455E-4;0.03153877338933408;0.11121075061247232;0.02958100974300947;0.0010391756137474654;0.00516997210072021;0.021084243845850042;0.01268507486380969;8.725504512846712E-5;4.774445421337255E-7;1.8813892748032745E-4;1.6275151350145144E-4;6.858114518030937E-6;6.910584573627793E-4;0.00217111534089142;0.0011414210327565994;2.591301584203411E-6;5.976929817030421E-4;0.008761115738656473;0.02408825770948485;0.0012777829656028471;0.0051141524246646275;0.024055244769393913;0.14225635453918395;0.016460549327561545;3.864193024876775E-4;0.0016321844400894636;0.011654416255165521;0.010040844228459564;7.525179879454157E-5;2.9271237661640098E-5;4.2130528255459153E-7;3.3358240819812127E-7;3.300134049758716E-5;6.4319980682121E-4;0.001668455306689004;3.595293615005844E-4;7.448047419461377E-4;0.0013286359054950534;0.00671679439797618;0.011775750901436875;0.0012827723561981092;0.0032906054698650634;0.014377951076572526;0.20967325390071917
5072;Angelica archangelica;Echte Engelwurz;0.17251195629232588;0.03966188811211379;7.726200256774146E-4;5.257346413352273E-6;0.020231935847504965;0.013335971260353057;3.3873863320373206E-4;1.4983794262060983E-5;4.116093352960258E-5;6.256308598350619E-6;7.891414141414141E-7;0.0;0.0;0.0;1.3152356902356901E-7;0.0;0.009992389926125425;0.021731475516965446;0.0012022565918628442;9.066206925940937E-8;0.03158976470607156;0.11878316306752336;0.029677113397354526;3.114830787322359E-5;0.005029350548249594;0.02138731603756745;0.011765605637792042;1.0256567412269584E-5;7.983891650883839E-6;5.491109006734007E-6;5.207511311026936E-6;1.3152356902356901E-7;8.256279599418205E-5;6.719184833496625E-4;4.810752619350389E-4;3.6083283682734986E-7;6.983770158240962E-4;0.010973343606702235;0.025658235079957358;7.184469001012289E-4;0.0032133297186024475;0.024876586785312328;0.14230578669724014;0.020438497702941;5.438860279096872E-4;0.0012140414884910238;0.015248197738969337;0.005988367853739234;3.5178236397748593E-6;5.863039399624765E-7;1.2370124793905282E-6;0.0;8.394147892195052E-6;5.431229538855044E-5;1.6332569781519796E-4;2.8174357872708567E-5;9.924209417111148E-5;3.20046474622055E-4;0.008553742356612723;0.013206661053992163;1.622554117738295E-4;6.106054560530538E-4;0.016585113657789894;0.20894933764468152
1149;Antennaria dioica;Zweihaeusiges(Gemeines) Katzenpfoetchen;0.1421387803974797;0.040291647331283924;0.0013687420594009907;1.4873794725918315E-5;0.03617183383046924;0.01871269365908037;8.412111329653224E-4;1.8163244523765082E-5;0.0032950108236318577;0.0018448376037303715;2.456645044025362E-4;3.580000744349724E-5;2.0626817973709967E-4;1.082102082339649E-4;2.8212104773906453E-5;3.968463257574532E-7;0.008476267266962965;0.02287085633532422;0.0035844583141727416;3.399863439364508E-5;0.025383368114932973;0.09335139294950813;0.02636280560986183;3.9651280431583547E-4;0.011896979524947178;0.03505332316695274;0.01886538088473053;5.334270930261201E-4;9.488481468723798E-4;0.001570531060140673;0.0019356939827992457;1.2942472545358905E-4;0.0016431062368415903;0.005154961475672961;0.006986577137134783;3.9040116410073476E-4;8.788044650767449E-4;0.00987675482828055;0.026393205958887396;0.0013599065249421372;0.003107374116766368;0.0240666684946489;0.11020493954146474;0.014915738977003368;0.001737521851458023;0.004299138458549369;0.027228158018845653;0.0152158288800547;2.934936225083785E-4;0.002124788647010351;0.0057883065487287985;0.004986608171148258;6.488555081707675E-5;1.4781209026698948E-4;0.0027876221805618446;0.007465306280020938;1.1330307939159658E-4;3.824701197847267E-4;0.006839647436509853;0.02222674764299576;9.103288024467776E-4;0.0011015813268821328;0.013075787109520048;0.18151661091907537
